"Host.IpAddress";"Host.Fqdn";"SoftName";"SoftVersion";"SoftVulner";"CVE";"SeverityRating"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"19.00";"Уязвимость CVE-2026-48104";"CVE-2026-48104";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"19.00";"Уязвимость CVE-2026-48111";"CVE-2026-48111";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"19.00";"Уязвимость CVE-2026-48112";"CVE-2026-48112";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Неподдерживаемая версия";"";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость BDU:2025-01793";"";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2022-47111";"CVE-2022-47111";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2022-47112";"CVE-2022-47112";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2023-40481";"CVE-2023-40481";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2024-11477";"CVE-2024-11477";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2025-0411";"CVE-2025-0411";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2025-11002";"CVE-2025-11002";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2025-53816";"CVE-2025-53816";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2025-53817";"CVE-2025-53817";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2026-48092";"CVE-2026-48092";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2026-48095";"CVE-2026-48095";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2026-48101";"CVE-2026-48101";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2026-48102";"CVE-2026-48102";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2026-48103";"CVE-2026-48103";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2026-48104";"CVE-2026-48104";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2026-48111";"CVE-2026-48111";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"7-Zip";"22.01";"Уязвимость CVE-2026-48112";"CVE-2026-48112";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Adobe Acrobat";"26.001.21662";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"CryptoPro CSP";"5.0.12000";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Запись за пределами границ";"CVE-2026-10883";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Запись за пределами границ";"CVE-2026-10897";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Запись за пределами границ";"CVE-2026-10907";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Запись за пределами границ";"CVE-2026-11037";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Запись за пределами границ";"CVE-2026-11173";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10882";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10884";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10886";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10888";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10890";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10893";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10895";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10902";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10903";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10905";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10906";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10908";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10909";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10913";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10914";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10918";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10919";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10926";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10931";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10933";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10939";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10943";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10945";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10947";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10948";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10954";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10956";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10957";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10975";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10978";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10982";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10988";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10990";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-10991";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11002";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11003";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11009";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11030";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11040";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11042";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11049";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11050";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11054";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11055";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11059";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11060";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11065";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11068";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11073";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11094";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11115";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11116";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11117";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11118";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11125";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11130";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11136";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11144";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11147";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11154";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11164";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11177";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11185";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11201";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11208";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11230";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11249";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11262";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11293";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11303";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11304";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11305";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11306";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11307";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11628";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11629";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11630";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11631";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11632";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11634";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11636";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11638";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11641";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11642";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11643";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11646";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11648";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11649";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11650";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11651";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11652";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11656";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11661";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11663";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11664";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11670";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11671";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11673";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11674";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11679";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11680";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11683";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11692";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11694";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Использование после освобождения";"CVE-2026-11700";"high"
